personId,gameId,home,points,assists,reboundsTotal
201144,22400383,1,3.0,5.0,2.0
201144,22400395,0,11.0,6.0,2.0
201144,22400406,0,10.0,3.0,2.0
201144,22400422,0,3.0,2.0,2.0
201144,22400441,1,5.0,3.0,2.0
201144,22400452,0,16.0,4.0,1.0
201144,22400464,1,5.0,3.0,2.0
201144,22400479,0,0.0,5.0,0.0
201144,22400500,1,11.0,3.0,4.0
201144,22400505,0,8.0,6.0,4.0
201144,22400519,0,9.0,2.0,4.0
201144,22400535,1,3.0,2.0,0.0
201144,22400548,0,7.0,4.0,5.0
201144,22400565,1,1.0,3.0,0.0
201144,22400578,0,13.0,2.0,0.0
201144,22400590,1,9.0,3.0,3.0
201144,22400601,0,5.0,8.0,4.0
201144,22400614,0,18.0,8.0,5.0
201144,22400634,1,9.0,5.0,1.0
201144,22400656,1,4.0,4.0,4.0
201144,22400672,0,6.0,6.0,0.0
201144,22400690,1,16.0,5.0,3.0
201144,22400704,1,5.0,9.0,3.0
201144,22400723,1,8.0,9.0,5.0
201144,22400729,1,16.0,5.0,3.0
201144,22400801,0,5.0,5.0,2.0
201144,22400820,1,9.0,5.0,2.0
201144,22400826,0,8.0,1.0,0.0
201144,22400849,0,10.0,4.0,1.0
201144,22400858,0,3.0,6.0,1.0
201144,22400873,0,3.0,1.0,1.0
201144,22400887,1,12.0,6.0,7.0
201144,22400907,0,15.0,2.0,2.0
201144,22400925,1,13.0,5.0,5.0
201144,22400952,0,8.0,5.0,1.0
201144,22400963,1,9.0,3.0,1.0
201144,22400986,1,9.0,5.0,3.0
201144,22401001,1,16.0,2.0,2.0
201144,22401016,1,0.0,6.0,1.0
201144,22401037,0,7.0,5.0,4.0
201144,22401071,1,13.0,4.0,3.0
201144,22401084,1,17.0,2.0,2.0
201144,22401102,0,9.0,8.0,1.0
201144,22401113,0,6.0,6.0,1.0
201144,22401130,0,8.0,4.0,4.0
201144,22401152,0,5.0,3.0,4.0
201144,22401170,0,8.0,9.0,2.0
201144,22401179,1,2.0,4.0,4.0
201144,22401195,1,0.0,2.0,2.0
201145,22400144,1,0.0,1.0,0.0
201145,22400173,1,5.0,0.0,1.0
201145,22400192,0,3.0,0.0,0.0
201145,22400241,0,2.0,0.0,2.0
201145,22400248,0,0.0,0.0,0.0
201145,22400254,1,2.0,0.0,0.0
201145,22400031,1,5.0,0.0,1.0
201145,22400391,0,0.0,0.0,1.0
201145,22400416,0,6.0,0.0,2.0
201145,22400471,1,7.0,0.0,5.0
201145,22400503,0,7.0,0.0,1.0
201145,22400568,0,8.0,0.0,2.0
201145,22400576,0,10.0,2.0,3.0
201145,22400689,1,2.0,0.0,0.0
201145,22400753,1,14.0,1.0,5.0
201145,22400784,1,10.0,1.0,3.0
201145,22400809,0,16.0,2.0,1.0
201145,22400831,1,2.0,1.0,0.0
201145,22400844,1,13.0,0.0,3.0
201145,22400879,0,3.0,1.0,4.0
201145,22400902,0,2.0,0.0,0.0
201145,22400913,1,3.0,1.0,2.0
201145,22400934,1,9.0,0.0,4.0
201145,22400949,1,0.0,0.0,1.0
201145,22400961,1,0.0,1.0,4.0
201145,22400970,1,2.0,2.0,1.0
201145,22400999,0,2.0,0.0,0.0
201145,22401088,0,6.0,0.0,2.0
201145,22401107,1,3.0,0.0,1.0
201145,22401166,0,19.0,2.0,3.0
201145,22401185,0,6.0,5.0,3.0
201145,22401193,1,5.0,0.0,3.0
201566,22400075,1,6.0,5.0,5.0
201566,22400087,1,2.0,2.0,1.0
201566,22400107,0,9.0,3.0,4.0
201566,22400113,0,22.0,5.0,1.0
201566,22400139,0,5.0,5.0,6.0
